Text Title	Text Number	Sentence Number	Token Number	Lemma	Text	POS Tag	Dependency
Arg_PISARapaNui_ru.txt	1	5	6	работа	работе	NOUN	obl
Arg_PISARapaNui_ru.txt	1	5	7	на	на	ADP	case
Arg_PISARapaNui_ru.txt	1	5	8	остров	острове	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	5	9	рапануи	Рапануи	PROPN	appos
Arg_PISARapaNui_ru.txt	1	5	10	в	в	ADP	case
Arg_PISARapaNui_ru.txt	1	5	11	тихий	Тихом	ADJ	amod
Arg_PISARapaNui_ru.txt	1	5	12	океан	океане	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	5	13	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	5	14	который	который	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	5	15	расположен	расположен	ADJ	acl:relcl
Arg_PISARapaNui_ru.txt	1	5	16	более	более	ADV	case
Arg_PISARapaNui_ru.txt	1	5	17	чем	чем	SCONJ	fixed
Arg_PISARapaNui_ru.txt	1	5	18	в	в	ADP	case
Arg_PISARapaNui_ru.txt	1	5	19	3200	3200	NUM	nummod
Arg_PISARapaNui_ru.txt	1	5	20	километр	километрах	NOUN	obl
Arg_PISARapaNui_ru.txt	1	5	21	к	к	ADP	case
Arg_PISARapaNui_ru.txt	1	5	22	запад	западу	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	5	23	от	от	ADP	case
Arg_PISARapaNui_ru.txt	1	5	24	побережье	побережья	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	5	25	чили	Чили	PROPN	nmod
Arg_PISARapaNui_ru.txt	1	5	26	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	6	1	

	

	SPACE	dep
Arg_PISARapaNui_ru.txt	1	6	2	ваш	Ваш	DET	det
Arg_PISARapaNui_ru.txt	1	6	3	класс	класс	NOUN	nsubj
Arg_PISARapaNui_ru.txt	1	6	4	пойти	пойдёт	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	6	5	на	на	ADP	case
Arg_PISARapaNui_ru.txt	1	6	6	этот	эту	DET	det
Arg_PISARapaNui_ru.txt	1	6	7	лекция	лекцию	NOUN	obl
Arg_PISARapaNui_ru.txt	1	6	8	вместо	вместо	ADP	case
Arg_PISARapaNui_ru.txt	1	6	9	урок	урока	NOUN	obl
Arg_PISARapaNui_ru.txt	1	6	10	история	истории	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	6	11	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	7	1	ваш	Ваш	DET	det
Arg_PISARapaNui_ru.txt	1	7	2	учитель	учитель	NOUN	nsubj
Arg_PISARapaNui_ru.txt	1	7	3	попросить	попросил	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	7	4	вас	вас	PRON	obj
Arg_PISARapaNui_ru.txt	1	7	5	ознакомиться	ознакомиться	VERB	xcomp
Arg_PISARapaNui_ru.txt	1	7	6	с	с	ADP	case
Arg_PISARapaNui_ru.txt	1	7	7	история	историей	NOUN	obl
Arg_PISARapaNui_ru.txt	1	7	8	рапануи	Рапануи	PROPN	nmod
Arg_PISARapaNui_ru.txt	1	7	9	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	7	10	чтобы	чтобы	SCONJ	mark
Arg_PISARapaNui_ru.txt	1	7	11	вы	вы	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	7	12	узнать	узнали	VERB	advcl
Arg_PISARapaNui_ru.txt	1	7	13	что	что	PRON	obj
Arg_PISARapaNui_ru.txt	1	7	14	-	-	PRON	obj
Arg_PISARapaNui_ru.txt	1	7	15	то	то	PRON	obj
Arg_PISARapaNui_ru.txt	1	7	16	до	до	ADP	case
Arg_PISARapaNui_ru.txt	1	7	17	посещение	посещения	NOUN	obl
Arg_PISARapaNui_ru.txt	1	7	18	лекция	лекции	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	7	19	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	8	1	

	

	SPACE	dep
Arg_PISARapaNui_ru.txt	1	8	2	первый	Первый	ADJ	amod
Arg_PISARapaNui_ru.txt	1	8	3	источник	источник	NOUN	nsubj
Arg_PISARapaNui_ru.txt	1	8	4	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	8	5	который	который	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	8	6	вам	вам	PRON	iobj
Arg_PISARapaNui_ru.txt	1	8	7	нужный	нужно	ADJ	acl:relcl
Arg_PISARapaNui_ru.txt	1	8	8	прочитать	прочитать	VERB	csubj
Arg_PISARapaNui_ru.txt	1	8	9	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	8	10	—	—	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	8	11	зто	зто	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	8	12	запись	запись	NOUN	obj
Arg_PISARapaNui_ru.txt	1	8	13	из	из	ADP	case
Arg_PISARapaNui_ru.txt	1	8	14	блог	блога	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	8	15	профессор	профессора	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	8	16	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	8	17	которую	которую	PRON	obj
Arg_PISARapaNui_ru.txt	1	8	18	она	она	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	8	19	сделать	сделала	VERB	acl:relcl
Arg_PISARapaNui_ru.txt	1	8	20	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	8	21	находиться	находясь	VERB	advcl
Arg_PISARapaNui_ru.txt	1	8	22	на	на	ADP	case
Arg_PISARapaNui_ru.txt	1	8	23	ралануи	Ралануи	PROPN	obl
Arg_PISARapaNui_ru.txt	1	8	24	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	9	1	

	

	SPACE	dep
Arg_PISARapaNui_ru.txt	1	9	2	кликнуть	Кликните	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	9	3	мышка	мышкой	NOUN	obj
Arg_PISARapaNui_ru.txt	1	9	4	по	по	ADP	case
Arg_PISARapaNui_ru.txt	1	9	5	кнопка	кнопке	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	9	6	"	«	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	9	7	далее	ДАЛЕЕ	NOUN	appos
Arg_PISARapaNui_ru.txt	1	9	8	"	»	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	9	9	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	9	10	чтобы	чтобы	SCONJ	mark
Arg_PISARapaNui_ru.txt	1	9	11	прочитать	прочитать	VERB	advcl
Arg_PISARapaNui_ru.txt	1	9	12	текст	текст	NOUN	obj
Arg_PISARapaNui_ru.txt	1	9	13	блог	блога	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	9	14	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	10	1	


	


	SPACE	dep
Arg_PISARapaNui_ru.txt	1	10	2	www.theprofessorblog.com/fieldwork/rapanui	www.theprofessorblog.com/fieldwork/RapaNui	X	nsubj
Arg_PISARapaNui_ru.txt	1	10	3	
	
	SPACE	dep
Arg_PISARapaNui_ru.txt	1	10	4	блог	Блог	PROPN	appos
Arg_PISARapaNui_ru.txt	1	10	5	профессор	Профессора	PROPN	nmod
Arg_PISARapaNui_ru.txt	1	10	6	
	
	SPACE	dep
Arg_PISARapaNui_ru.txt	1	10	7	дата	Дата	PROPN	appos
Arg_PISARapaNui_ru.txt	1	10	8	:	:	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	10	9	23	23	ADJ	obl
Arg_PISARapaNui_ru.txt	1	10	10	май	мая	NOUN	flat
Arg_PISARapaNui_ru.txt	1	10	11	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	10	12	11:22	11:22	ADJ	nmod
Arg_PISARapaNui_ru.txt	1	10	13	

	

	SPACE	dep
Arg_PISARapaNui_ru.txt	1	10	14	глядя	Глядя	PROPN	case
Arg_PISARapaNui_ru.txt	1	10	15	из	из	ADP	case
Arg_PISARapaNui_ru.txt	1	10	16	окно	окна	NOUN	obl
Arg_PISARapaNui_ru.txt	1	10	17	это	этим	DET	det
Arg_PISARapaNui_ru.txt	1	10	18	утро	утром	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	10	19	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	10	20	я	я	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	10	21	видеть	вижу	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	10	22	пейзаж	пейзаж	NOUN	obj
Arg_PISARapaNui_ru.txt	1	10	23	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	10	24	который	который	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	10	25	успеть	успела	VERB	acl:relcl
Arg_PISARapaNui_ru.txt	1	10	26	полюбить	полюбить	VERB	xcomp
Arg_PISARapaNui_ru.txt	1	10	27	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	10	28	пока	пока	SCONJ	mark
Arg_PISARapaNui_ru.txt	1	10	29	жить	жила	VERB	advcl
Arg_PISARapaNui_ru.txt	1	10	30	на	на	ADP	case
Arg_PISARapaNui_ru.txt	1	10	31	рапануи	Рапануи	PROPN	obl
Arg_PISARapaNui_ru.txt	1	10	32	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	10	33	известный	известном	ADJ	amod
Arg_PISARapaNui_ru.txt	1	10	34	также	также	ADV	advmod
Arg_PISARapaNui_ru.txt	1	10	35	в	в	ADP	case
Arg_PISARapaNui_ru.txt	1	10	36	некоторый	некоторых	DET	det
Arg_PISARapaNui_ru.txt	1	10	37	страна	странах	NOUN	obl
Arg_PISARapaNui_ru.txt	1	10	38	как	как	SCONJ	case
Arg_PISARapaNui_ru.txt	1	10	39	остров	Остров	PROPN	nmod
Arg_PISARapaNui_ru.txt	1	10	40	пасха	Пасхи	PROPN	nmod
Arg_PISARapaNui_ru.txt	1	10	41	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	11	1	зелёный	Зелёные	ADJ	amod
Arg_PISARapaNui_ru.txt	1	11	2	трава	трава	NOUN	ROOT
Arg_PISARapaNui_ru.txt	1	11	3	и	и	CCONJ	cc
Arg_PISARapaNui_ru.txt	1	11	4	куст	кусты	NOUN	conj
Arg_PISARapaNui_ru.txt	1	11	5	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	11	6	голубой	голубое	ADJ	amod
Arg_PISARapaNui_ru.txt	1	11	7	небо	небо	NOUN	conj
Arg_PISARapaNui_ru.txt	1	11	8	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	11	9	а	а	CCONJ	cc
Arg_PISARapaNui_ru.txt	1	11	10	на	на	ADP	case
Arg_PISARapaNui_ru.txt	1	11	11	задний	заднем	ADJ	amod
Arg_PISARapaNui_ru.txt	1	11	12	план	плане	NOUN	orphan
Arg_PISARapaNui_ru.txt	1	11	13	—	—	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	11	14	ныне	ныне	ADV	advmod
Arg_PISARapaNui_ru.txt	1	11	15	уже	уже	ADV	advmod
Arg_PISARapaNui_ru.txt	1	11	16	не	не	PART	advmod
Arg_PISARapaNui_ru.txt	1	11	17	действовать	действующие	VERB	acl
Arg_PISARapaNui_ru.txt	1	11	18	вулкан	вулканы	NOUN	conj
Arg_PISARapaNui_ru.txt	1	11	19	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	12	1	

	

	SPACE	dep
Arg_PISARapaNui_ru.txt	1	12	2	мне	Мне	PRON	iobj
Arg_PISARapaNui_ru.txt	1	12	3	немного	немного	ADV	advmod
Arg_PISARapaNui_ru.txt	1	12	4	грустный	грустно	ADJ	ROOT
Arg_PISARapaNui_ru.txt	1	12	5	при	при	ADP	case
Arg_PISARapaNui_ru.txt	1	12	6	мысль	мысли	NOUN	obl
Arg_PISARapaNui_ru.txt	1	12	7	о	о	ADP	case
Arg_PISARapaNui_ru.txt	1	12	8	том	том	PRON	nmod
Arg_PISARapaNui_ru.txt	1	12	9	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	12	10	что	что	SCONJ	mark
Arg_PISARapaNui_ru.txt	1	12	11	это	это	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	12	12	мой	моя	DET	det
Arg_PISARapaNui_ru.txt	1	12	13	последний	последняя	ADJ	amod
Arg_PISARapaNui_ru.txt	1	12	14	неделя	неделя	NOUN	acl
Arg_PISARapaNui_ru.txt	1	12	15	на	на	ADP	case
Arg_PISARapaNui_ru.txt	1	12	16	остров	острове	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	12	17	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	13	1	мой	Моя	DET	det
Arg_PISARapaNui_ru.txt	1	13	2	исследовательский	исследовательская	ADJ	amod
Arg_PISARapaNui_ru.txt	1	13	3	работа	работа	NOUN	nsubj:pass
Arg_PISARapaNui_ru.txt	1	13	4	завершить	завершена	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	13	5	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	13	6	и	и	CCONJ	cc
Arg_PISARapaNui_ru.txt	1	13	7	я	я	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	13	8	возвращаться	возвращаюсь	VERB	conj
Arg_PISARapaNui_ru.txt	1	13	9	домой	домой	ADV	advmod
Arg_PISARapaNui_ru.txt	1	13	10	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	14	1	сегодня	Сегодня	ADV	advmod
Arg_PISARapaNui_ru.txt	1	14	2	я	я	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	14	3	ещё	ещё	ADV	advmod
Arg_PISARapaNui_ru.txt	1	14	4	прогуляться	прогуляюсь	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	14	5	по	по	ADP	case
Arg_PISARapaNui_ru.txt	1	14	6	холм	холмам	NOUN	obl
Arg_PISARapaNui_ru.txt	1	14	7	и	и	CCONJ	cc
Arg_PISARapaNui_ru.txt	1	14	8	попрощаться	попрощаюсь	VERB	conj
Arg_PISARapaNui_ru.txt	1	14	9	с	с	ADP	case
Arg_PISARapaNui_ru.txt	1	14	10	моаи	моаи	NOUN	obl
Arg_PISARapaNui_ru.txt	1	14	11	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	14	12	изучение	изучению	NOUN	iobj
Arg_PISARapaNui_ru.txt	1	14	13	которых	которых	PRON	nmod
Arg_PISARapaNui_ru.txt	1	14	14	я	я	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	14	15	посвятить	посвятила	VERB	acl:relcl
Arg_PISARapaNui_ru.txt	1	14	16	последний	последние	ADJ	amod
Arg_PISARapaNui_ru.txt	1	14	17	девять	девять	NUM	nummod:gov
Arg_PISARapaNui_ru.txt	1	14	18	месяц	месяцев	NOUN	obl
Arg_PISARapaNui_ru.txt	1	14	19	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	15	1	вот	Вот	PART	ROOT
Arg_PISARapaNui_ru.txt	1	15	2	фотография	фотография	NOUN	nsubj
Arg_PISARapaNui_ru.txt	1	15	3	некоторый	некоторых	DET	det
Arg_PISARapaNui_ru.txt	1	15	4	из	из	ADP	case
Arg_PISARapaNui_ru.txt	1	15	5	этот	этих	DET	det
Arg_PISARapaNui_ru.txt	1	15	6	огромный	огромных	ADJ	amod
Arg_PISARapaNui_ru.txt	1	15	7	статуя	статуй	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	15	8	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	16	1	

	

	SPACE	dep
Arg_PISARapaNui_ru.txt	1	16	2	если	Если	SCONJ	mark
Arg_PISARapaNui_ru.txt	1	16	3	вы	вы	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	16	4	следить	следили	VERB	advcl
Arg_PISARapaNui_ru.txt	1	16	5	за	за	ADP	case
Arg_PISARapaNui_ru.txt	1	16	6	мой	моим	DET	det
Arg_PISARapaNui_ru.txt	1	16	7	блог	блогом	NOUN	obl
Arg_PISARapaNui_ru.txt	1	16	8	в	в	ADP	case
Arg_PISARapaNui_ru.txt	1	16	9	этот	этом	DET	det
Arg_PISARapaNui_ru.txt	1	16	10	год	году	NOUN	obl
Arg_PISARapaNui_ru.txt	1	16	11	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	16	12	то	то	SCONJ	mark
Arg_PISARapaNui_ru.txt	1	16	13	знать	знаете	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	16	14	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	16	15	что	что	SCONJ	mark
Arg_PISARapaNui_ru.txt	1	16	16	житель	жители	NOUN	nsubj
Arg_PISARapaNui_ru.txt	1	16	17	рапануи	Рапануи	PROPN	nmod
Arg_PISARapaNui_ru.txt	1	16	18	создать	создали	VERB	ccomp
Arg_PISARapaNui_ru.txt	1	16	19	моаи	моаи	NOUN	obj
Arg_PISARapaNui_ru.txt	1	16	20	сотня	сотни	NOUN	obj
Arg_PISARapaNui_ru.txt	1	16	21	год	лет	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	16	22	назад	назад	ADV	advmod
Arg_PISARapaNui_ru.txt	1	16	23	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	17	1	весь	Все	DET	det
Arg_PISARapaNui_ru.txt	1	17	2	этот	эти	DET	det
Arg_PISARapaNui_ru.txt	1	17	3	впечатлять	впечатляющие	VERB	amod
Arg_PISARapaNui_ru.txt	1	17	4	моаи	моаи	NOUN	nsubj:pass
Arg_PISARapaNui_ru.txt	1	17	5	были	были	AUX	aux:pass
Arg_PISARapaNui_ru.txt	1	17	6	создать	созданы	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	17	7	в	в	ADP	case
Arg_PISARapaNui_ru.txt	1	17	8	одной	одной	NUM	nummod
Arg_PISARapaNui_ru.txt	1	17	9	каменоломня	каменоломне	NOUN	obl
Arg_PISARapaNui_ru.txt	1	17	10	в	в	ADP	case
Arg_PISARapaNui_ru.txt	1	17	11	восточный	восточной	ADJ	amod
Arg_PISARapaNui_ru.txt	1	17	12	часть	части	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	17	13	остров	острова	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	17	14	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	18	1	некоторый	Некоторые	DET	nsubj
Arg_PISARapaNui_ru.txt	1	18	2	из	из	ADP	case
Arg_PISARapaNui_ru.txt	1	18	3	них	них	PRON	nmod
Arg_PISARapaNui_ru.txt	1	18	4	весить	весят	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	18	5	тысяча	тысячи	NOUN	nummod:gov
Arg_PISARapaNui_ru.txt	1	18	6	килограмм	килограммов	NOUN	obj
Arg_PISARapaNui_ru.txt	1	18	7	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	18	8	но	но	CCONJ	cc
Arg_PISARapaNui_ru.txt	1	18	9	житель	жители	NOUN	nsubj
Arg_PISARapaNui_ru.txt	1	18	10	рапануи	Рапануи	PROPN	nmod
Arg_PISARapaNui_ru.txt	1	18	11	смочь	смогли	VERB	conj
Arg_PISARapaNui_ru.txt	1	18	12	переместить	переместить	VERB	xcomp
Arg_PISARapaNui_ru.txt	1	18	13	их	их	PRON	obj
Arg_PISARapaNui_ru.txt	1	18	14	далеко	далеко	ADV	advmod
Arg_PISARapaNui_ru.txt	1	18	15	от	от	ADP	case
Arg_PISARapaNui_ru.txt	1	18	16	каменоломня	каменоломни	NOUN	obl
Arg_PISARapaNui_ru.txt	1	18	17	без	без	ADP	case
Arg_PISARapaNui_ru.txt	1	18	18	использование	использования	NOUN	obl
Arg_PISARapaNui_ru.txt	1	18	19	кран	кранов	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	18	20	или	или	CCONJ	cc
Arg_PISARapaNui_ru.txt	1	18	21	какой	какого	DET	det
Arg_PISARapaNui_ru.txt	1	18	22	-	-	DET	det
Arg_PISARapaNui_ru.txt	1	18	23	либо	либо	DET	det
Arg_PISARapaNui_ru.txt	1	18	24	иного	иного	ADJ	amod
Arg_PISARapaNui_ru.txt	1	18	25	тяжёлый	тяжёлого	ADJ	amod
Arg_PISARapaNui_ru.txt	1	18	26	оборудование	оборудования	NOUN	conj
Arg_PISARapaNui_ru.txt	1	18	27	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	19	1	

	

	SPACE	dep
Arg_PISARapaNui_ru.txt	1	19	2	долгий	Долгие	ADJ	amod
Arg_PISARapaNui_ru.txt	1	19	3	год	годы	NOUN	obl
Arg_PISARapaNui_ru.txt	1	19	4	археолог	археологи	NOUN	nsubj
Arg_PISARapaNui_ru.txt	1	19	5	не	не	PART	advmod
Arg_PISARapaNui_ru.txt	1	19	6	знать	знали	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	19	7	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	19	8	как	как	ADV	advmod
Arg_PISARapaNui_ru.txt	1	19	9	удаться	удалось	VERB	ccomp
Arg_PISARapaNui_ru.txt	1	19	10	переместить	переместить	VERB	csubj
Arg_PISARapaNui_ru.txt	1	19	11	этот	эти	DET	det
Arg_PISARapaNui_ru.txt	1	19	12	массивный	массивные	ADJ	amod
Arg_PISARapaNui_ru.txt	1	19	13	статуя	статуи	NOUN	obj
Arg_PISARapaNui_ru.txt	1	19	14	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	20	1	это	Это	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	20	2	оставаться	оставалось	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	20	3	загадка	загадкой	NOUN	xcomp
Arg_PISARapaNui_ru.txt	1	20	4	до	до	ADP	case
Arg_PISARapaNui_ru.txt	1	20	5	1990-й	1990-х	ADJ	amod
Arg_PISARapaNui_ru.txt	1	20	6	год	годов	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	20	7	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	20	8	когда	когда	SCONJ	mark
Arg_PISARapaNui_ru.txt	1	20	9	группа	группа	NOUN	nsubj
Arg_PISARapaNui_ru.txt	1	20	10	археолог	археологов	NOUN	nmod
Arg_PISARapaNui_ru.txt	1	20	11	и	и	CCONJ	cc
Arg_PISARapaNui_ru.txt	1	20	12	житель	жителей	NOUN	conj
Arg_PISARapaNui_ru.txt	1	20	13	рапануи	Рапануи	PROPN	nmod
Arg_PISARapaNui_ru.txt	1	20	14	продемонстрировать	продемонстрировали	VERB	advcl
Arg_PISARapaNui_ru.txt	1	20	15	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	20	16	что	что	SCONJ	mark
Arg_PISARapaNui_ru.txt	1	20	17	моаи	моаи	PROPN	nsubj
Arg_PISARapaNui_ru.txt	1	20	18	мочь	могли	VERB	ccomp
Arg_PISARapaNui_ru.txt	1	20	19	транспортировать	транспортировать	VERB	xcomp
Arg_PISARapaNui_ru.txt	1	20	20	и	и	CCONJ	cc
Arg_PISARapaNui_ru.txt	1	20	21	поднять	поднять	VERB	conj
Arg_PISARapaNui_ru.txt	1	20	22	с	с	ADP	case
Arg_PISARapaNui_ru.txt	1	20	23	помощь	помощью	NOUN	fixed
Arg_PISARapaNui_ru.txt	1	20	24	изготовить	изготовленных	VERB	acl
Arg_PISARapaNui_ru.txt	1	20	25	из	из	ADP	case
Arg_PISARapaNui_ru.txt	1	20	26	растение	растений	NOUN	obl
Arg_PISARapaNui_ru.txt	1	20	27	канат	канатов	NOUN	obl
Arg_PISARapaNui_ru.txt	1	20	28	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	20	29	деревянный	деревянных	ADJ	amod
Arg_PISARapaNui_ru.txt	1	20	30	колесиков	колесиков	NOUN	conj
Arg_PISARapaNui_ru.txt	1	20	31	и	и	CCONJ	cc
Arg_PISARapaNui_ru.txt	1	20	32	мосток	мостков	NOUN	conj
Arg_PISARapaNui_ru.txt	1	20	33	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	20	34	сделать	сделанных	VERB	acl
Arg_PISARapaNui_ru.txt	1	20	35	из	из	ADP	case
Arg_PISARapaNui_ru.txt	1	20	36	больший	больших	ADJ	amod
Arg_PISARapaNui_ru.txt	1	20	37	дерево	деревьев	NOUN	obl
Arg_PISARapaNui_ru.txt	1	20	38	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	20	39	которые	которые	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	20	40	некогда	некогда	ADV	advmod
Arg_PISARapaNui_ru.txt	1	20	41	в	в	ADP	case
Arg_PISARapaNui_ru.txt	1	20	42	изобилие	изобилии	NOUN	obl
Arg_PISARapaNui_ru.txt	1	20	43	расти	росли	VERB	acl:relcl
Arg_PISARapaNui_ru.txt	1	20	44	на	на	ADP	case
Arg_PISARapaNui_ru.txt	1	20	45	остров	острове	NOUN	obl
Arg_PISARapaNui_ru.txt	1	20	46	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	21	1	загадка	Загадка	NOUN	nsubj:pass
Arg_PISARapaNui_ru.txt	1	21	2	моаи	моаи	PROPN	nmod
Arg_PISARapaNui_ru.txt	1	21	3	быть	была	AUX	aux:pass
Arg_PISARapaNui_ru.txt	1	21	4	разгадать	разгадана	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	21	5	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	22	1	

	

	SPACE	dep
Arg_PISARapaNui_ru.txt	1	22	2	однако	Однако	ADV	advmod
Arg_PISARapaNui_ru.txt	1	22	3	оставаться	оставалась	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	22	4	другая	другая	ADJ	amod
Arg_PISARapaNui_ru.txt	1	22	5	загадка	загадка	NOUN	nsubj
Arg_PISARapaNui_ru.txt	1	22	6	.	.	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	23	1	что	Что	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	23	2	случиться	случилось	VERB	ROOT
Arg_PISARapaNui_ru.txt	1	23	3	с	с	ADP	case
Arg_PISARapaNui_ru.txt	1	23	4	этот	этими	DET	det
Arg_PISARapaNui_ru.txt	1	23	5	растение	растениями	NOUN	obl
Arg_PISARapaNui_ru.txt	1	23	6	и	и	CCONJ	cc
Arg_PISARapaNui_ru.txt	1	23	7	больший	большими	ADJ	amod
Arg_PISARapaNui_ru.txt	1	23	8	дерево	деревьями	NOUN	conj
Arg_PISARapaNui_ru.txt	1	23	9	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	23	10	с	с	ADP	case
Arg_PISARapaNui_ru.txt	1	23	11	помощь	помощью	NOUN	fixed
Arg_PISARapaNui_ru.txt	1	23	12	которых	которых	PRON	obl
Arg_PISARapaNui_ru.txt	1	23	13	перемещать	перемещали	VERB	acl:relcl
Arg_PISARapaNui_ru.txt	1	23	14	моаи	моаи	NOUN	obj
Arg_PISARapaNui_ru.txt	1	23	15	?	?	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	23	16	как	Как	SCONJ	mark
Arg_PISARapaNui_ru.txt	1	23	17	я	я	PRON	nsubj
Arg_PISARapaNui_ru.txt	1	23	18	уже	уже	ADV	advmod
Arg_PISARapaNui_ru.txt	1	23	19	сказать	сказала	VERB	advcl
Arg_PISARapaNui_ru.txt	1	23	20	,	,	PUNCT	punct
Arg_PISARapaNui_ru.txt	1	23	21	глядеть	глядя	VERB	advcl
Arg_PISARapaNui_ru.txt	1	23	22	из	из	ADP	case
